city,description,image_count,latitude,longitude,property_id,property_name,property_type,room_price,room_types,service_value,acceptance_rate,response_time,adult_occupancy,child_occupancy,AC,Newspaper,Parking,WiFi,Card Payment,Elevator,Pickup & Drop,Free Breakfast,Veg Only,Bar,Laundry
Noida,"What should you know? Koo House is a budget hotel in Noida. Guests can choose from a total of 30 well-furnished and comfortable rooms. All the rooms are equipped with basic amenities for the convenience of guests, which include telephone, an air-conditioner, a colour television, and an iron board. Other essential facilities provided by the hotel to all its guests such as room service and Wi-Fi access.Why should you stay here? The hotel is not far from the capital of India, where guests can explore tourist sites around the city.",,28.4369907,77.50891109999999,47080,Koo House,House,3400.0,Deluxe A/c Double,Not Verified,100,< 6 hours,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False
New Delhi,We offer a great selection of hotels as per your choice and requirement to help you find accommodation in Delhi and all parts of India at and when required. We provide excellent services to our guests and business travellers. Our main concern is to ensuring convenient and comfortable stay of the guests. Our guest house renders luxurious services and provide the best possible comfortable and hassle free accommodation in all over India.,16.0,28.560211199999998,77.19767759999999,16692,Hotel Good Luck,Hotel,1023.0,Deluxe Double Ac,Not Verified,100,< 6 hours,2.0,2.0,True,True,True,True,True,True,True,True,True,True,False
New Delhi,,,28.534196899999998,77.15250400000001,91434,Hotel Amaltash International,Hotel,5485.0,Premium Double Ac,Not Verified,100,< 6 hours,2.0,2.0,True,False,False,False,False,False,False,False,False,False,False
Thiruvananthapuram,"What should you know? Isola Di Cocco Ayurvedic Resort has 67 rooms with amenities cable television. 24-hour room service is provided. The hotel has a multi-cuisine restaurant and health and fitness facilities such as a spa, an Ayurveda centre offering massages and treatments by experienced and qualified personnel, and a swimming pool and a gymnasium are also provided by the hotel. A library and an indoor games area are also a part of the resort. Business travellers can make use of the business centre with free wireless internet facility provided by the hotel. Free parking facility is also provided. Nearby places to visit include Poovar Island Beach, less than 4 km from the hotel, and the Golden Sand Beach, at the same distance.Why should you stay here? Just 200m away from the beach and offers a host of services, Isola Di Cocco Ayurvedic Resort is a popular stay option for tourists visiting Kerala.",12.0,8.3103552,77.08004759999999,10274,Isola Di Cocco Ayurvedic Resort,Resort,3556.0,Classic Pavilion Double,Not Verified,100,< 6 hours,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False
New Delhi,16 kms to India Gate17 kms to Indira Gandhi International Airport 16 kms to New Delhi Railway Station 4 kms to Sarita vihar Metro Station,2.0,28.527957899999997,77.2897873,112390,Petal Guest House,House,1417.0,Standard Room,Not Verified,100,< 6 hours,2.0,0.0,True,False,False,True,False,False,False,False,False,False,False
Tonk,,,26.324113800000003,75.85402679999999,36626,Hotel Ambika,Hotel,700.0,Ordinary Non A/c Room,Not Verified,100,< 6 hours,1.0,2.0,True,False,True,False,False,False,False,False,False,False,False
New Delhi,"What should you know? Situated 3.4 km away from the Chattarpur Metro Station, Hotel Delight Inn provides easy access to Gurgaon, the capitals commercial hub. The hotel provides wifi connectivity, car rental services, doctor-on-call, and safe deposit lockers. It also facilitates airport pickups, trips to Agra and Jaipur, and guided city sightseeing. Besides this, the hotel also includes private meeting rooms, cyber cafe, fax, photocopy, and scanning facilities.Why should you stay here? With an entire floor dedicated to meeting venues for small and large conferences, corporate travellers can find this hotel to be apt to their tastes.",8.0,28.4985123,77.1848831,14498,Delight Inn,Hotel,1778.0,Standard Double,Not Verified,100,< 6 hours,2.0,2.0,False,True,False,False,False,False,False,False,False,False,False
Supaul,"Welcome to the land rich in culture, history and tradition of hospitality Bihar. Hotel Sri Balajee, Bihar defines a classic combination of luxury and warmth. The hotel is a boutique palace which offers diversified needs of the guests staying for business or personal reason. The overall appearance of the hotel is accentuated by easy accessibility to the landmarks of the city.",4.0,26.1175098,86.6030655,79866,Hotel Sri Balajee,Hotel,445.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,True,True,False,False,False,True,False,False,False,False
New Delhi,1.5 kms to Kailash Colony Metro Station7.5kms to India Gate 14.2 kms to Indira Gandhi International Airport 11.6 kms to New delhi railway station,3.0,28.5555325,77.23373409999999,112970,Jetley Paying Guest,Hotel,1889.0,Standard Hostel Sharing Room,Not Verified,100,< 6 hours,1.0,0.0,False,False,False,False,False,False,False,False,False,False,False
New Delhi,,,28.5897255,77.07525629999999,83436,Galaxy AC rooms,Hotel,2778.0,Deluxe Single Room,Not Verified,100,< 6 hours,1.0,2.0,False,False,True,False,True,True,True,False,False,False,False
Tonk,"What should you know? A 2013 establishment, Hotel Chopal comprises 15 well-appointed rooms classified as Double AC and Non AC, Deluxe Double AC and Non AC, Super Deluxe AC, and 4 Bedded AC rooms. All these rooms in this hotel have been equipped with satellite TV, internet access, and tea/coffee maker, and also come with laundry service. In addition, the hotel provides valet parking, railway station and airport transfer, wired internet connection, in-room safe, and lounge facilities. The hotel also has a multi-cuisine restaurant at the guests’ disposal. Hotel Chopal is located 65 km away from the Jaipur airport and 37 km from Isarda railway station.Why should you stay here? Travelers to Tonk will find Hotel Chopal to be a suitable accommodation for the array of facilities offered at attractive rates.",,26.387508399999998,75.9304047,48038,Hotel Chopal,Hotel,545.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,False,False,True,False,False,False,False,True,False,False
Chittorgarh,"What should you know? With world-class comfort offered to its guests, Hotel Pandit is a 2-star property with value for money rooms that are classified into super deluxe, deluxe, and dorm rooms. Guests can check out whenever they want to. The rooms are also equipped with an air conditioner. Telephone and cable TV is available in the room apart from 24-hour room service. Guests can avail same day laundry, travel assistance, currency exchange, postal service, and car rental. A multi-cuisine restaurant that serves mouth watering cuisines is also present at the hotel. Chittorgarh Fort, which is a tourist attraction is just 4.3 km from here. The nearest railway station is about 1.7 km from this hotel. Why should you stay here? The hotel is close to the railway station and provides budget accommodation in Chittorgarh.",25.0,24.884828600000002,74.6216431,36498,Hotel Pandit,Hotel,889.0,Day Use Room For Deluxe A/c Doub,Not Verified,100,< 6 hours,1.0,2.0,True,False,True,False,True,False,False,False,False,False,False
Chittaurgarh,,5.0,24.8751602,74.62071230000001,61920,(*)Hotel Satkar,Hotel,1000.0,Double Non-A/C Rooms,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,False,False,False,False,False,False,False,False
New Delhi,3 kms to Kalkaji Mandir Metro Station 14 kms to Indira Gandhi International Airport 13 kms to New Delhi Railway Station 12 kms to India Gate / Connaught Place,,28.535291700000002,77.25093840000001,112080,Dhritikunja Third,Hotel,2362.0,Standard Room,Verified,100,< 6 hours,2.0,0.0,True,False,False,True,False,False,False,True,False,False,False
Chittaurgarh,"What should you know? The hotel offers air-conditioned rooms that are categorised into Deluxe and Luxury rooms. The rooms are equipped with suitable furniture and amenities like television, hot/cold water, television, private bathroom, and newspaper. It has a restaurant of its own and also provides room service. The hotel is located at a convenient distance of 400m from the railway station.Why should you stay here? The Chittorgarh fort, which is the prime attraction in the city, is located at 6 km distance from the hotel.",14.0,24.8773174,74.62155909999998,61746,(*)Shree Ji Hotel,Hotel,1778.0,Luxury A/c Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,False,False,False,False,False,False,False,False,False
Thiruvananthapuram,,7.0,8.3832741,76.98146059999999,109966,Hotel Grand Sea,Hotel,2000.0,Sea View Deluxe A/c Double,Not Verified,100,< 6 hours,2.0,2.0,True,False,True,True,False,False,True,False,False,False,False
New Delhi,,5.0,28.5366554,77.2577667,80722,Hotel Le Grand,Hotel,2298.0,Deluxe A/c Single,Not Verified,100,< 6 hours,1.0,2.0,True,True,True,True,False,False,False,False,False,False,False
New Delhi,good property with all basic needsproperty is made in the main market of gk 2many restaurants are at walkable distance auto stand is on walkable distance .,,28.53335,77.2430267,109756,Pamposh Bed n Breakfast,Hotel,3778.0,standard Room,Not Verified,100,< 6 hours,2.0,0.0,True,False,False,True,False,False,False,True,False,False,False
Coimbatore,"Gokulam Hotels & Resorts is promoted by , South Indiaâs leading Sree Gokulam Chit &Finance Co. Pvt. Ltd. The flagship company of the Gokulam Group of Companies is in its 4th decade of service to the nation. Having diversified into the hospitality industry currently runs properties in Chennai, Cochin, Coimbatore, Guruvayur, Thalassery and Neeleswaram offering complete end to end hospitality solutions for both business and leisure travellers.The Gokulam Park Coimbatore has 107 well-appointed guest rooms including suites. The multi-cuisine restaurant âBytes 24 X 7â offers both buffet and A la carte meals and snacks and the well-stocked Bar âZero Degreeâ keeps your spirits high.Â  The Hotel has an extensive banqueting facility and can handle from 25 to 200 guests for Conferences and social gatherings.Â  The Hotel has an in-house laundry, Bali â Spa, swimming pool, business Centre, free wireless internet connectivity and a host services to make your stay a comfortable one.",104.0,11.0570374,77.06866459999999,41906,Gokulam Park,Hotel,4379.0,Executive Single,Not Verified,100,< 6 hours,1.0,2.0,False,True,False,True,False,False,False,True,False,False,False
New Delhi,"What should you know? Hotel Te is situated offers modern amenities like parking space, internet access, airport transfer, business center, jacuzzi, 24x7 help desk, currency exchange, safe deposits, and travel desk. The hotel has spacious rooms that are equipped with facilities like LED TV, Wi-Fi, and mini bar. The property has Pind Balluchi dining services and a lounge bar. The hotel can be reached from New Delhi Railway Station which is 7.5 km away. Itï¿½s just 2.6 km away from Lotus Temple and in proximity to tourist hot spots like Kalkaji Mandir, Humayun Tomb, Lajpat Nagar Market, Akshardham Temple, and Connaught Place.Why should you stay here? The hotel is centrally located in the heart of the city and provides comfortable access to tourist as well as commercial spots of the area.",7.0,28.5452023,77.2470245,39566,Hotel Te,Hotel,3500.0,Day Use Room,Not Verified,100,< 6 hours,1.0,2.0,True,True,True,True,True,False,True,False,False,False,False
